Jokes,Offensive,Explicit
A friend once offered to set me up with a metrics expert. I couldn’t wait to meter.,0,no
Santa's sack got a lot smaller after he visited my crush's house. Old man probably fulfilled all her wishes.,1,no
My favorite episode of Earth was 9/11.. It was the pilot episode.,1,no
"What are some words black people can't say? ""thanks for your help, officer""",1,no
"When the Spice Girls reached the height of their popularity, they brought on a new member named Pumpkin Spice.
She marked the start of their fall.",0,no
"My son asked if training to be a locksmith would be worth it. I told him, “Of course…” 
“That’ll open a lot of doors for you.”",0,no
"Someone called me fat the other day, but I just let it slide. I take pride in being the bigger person.",0,no
A new Lego store opened up not too far from me. People are lined up for blocks.,0,no
My brother was a lion tamer. When he went bankrupt they took almost everything. But at least he still has his pride.,0,no
"I was drinking a beer and the bartender yelled “Does anyone know CPR??” I replied, “I know the entire alphabet!” and we all laughed and laughed. Well, except for this one guy.",1,no
My wife is kicking me out due to my obsession with comic books. She said I have too many issues.,0,no
What’s the worst thing about Worcestershire sauce? It's hard to say.,0,no
Are people born with a photographic memory? Or does it take time to develop?,0,no
"As an American, I don’t think that the bears even realize I have a right to their arms.",0,no
I used to work at a chemical factory but I had to quit. It was a toxic environment.,0,no
I should’ve known that inventing a boomerang with teeth would come back to bite me.,0,no
How did the barber win the race? He knew a short cut.,0,no
Why couldn't the sailor play cards? Because the captain was standing on the deck.,0,no
I wanted to make sure I remembered everything I learned from lumberjack training so I kept a log.,0,no
I once ran a marathon in Sweden. I knew I was lost when I crossed the Finnish line.,0,no
The wedding was so emotional even the cake was in tiers.,0,no
"Boss: If you fall asleep again today, I'll fire you. Me: ok. Boss: Now go and do the sheep inventory. Me: oh no.",0,no
"In a major breakthrough, scientists have successfully grown human vocal cords in the lab. The results speak for themselves.",0,no
Cosmetic surgery used to be such a taboo subject. Now you can talk about Botox and nobody raises an eyebrow.,0,no
I still have my late grandmother in my contacts. We shouldn't have scattered her ashes on such a windy day.,1,no
They announced the winner of the neckwear competition. It was a tie.,0,no
"I bought shoes from a drug dealer once. I don't know what he laced them with, but I was trippin’ all day.",1,yes
Just finished a documentary about the world’s most secure bank vault. It was hard to get into.,0,no
"My senior relatives liked to tease me at weddings, saying things like, “You’ll be next!”. So I started saying the same to them at funerals.",1,no
I had to fire the guy I hired to mow my lawn. He just didn't cut it.,0,no
The furniture store won’t stop calling me! All I wanted was the one night stand.,1,no
I had a girlfriend in college who was obsessed with counting numbers. I wonder what she’s up to now.,0,no
"“Doctor, doctor! You have to help me! I think I’m shrinking!”. “Settle down,” the doctor said. “You'll just have to learn to be a little patient.”",0,no
"I bought a new thesaurus, but when I got home, all the pages were blank. I have no words to describe how angry I am.",0,no
Just bought a new first aid kit. Thought I’d treat myself.,0,no
"“I bought you an elephant for your room.”
“Thank you.”
“Don't mention it.”",0,no
Wearing glasses doesn't mean you're smart. I had to fail a test to get mine.,0,no
"Back in the day, excessive use of commas was considered a very serious crime. It usually resulted in a long sentence.",0,no
You know how they throw the ball into the crowd after they win the game? That's not allowed in bowling. I know that now.,0,no
Everyone agrees that the invention of the shovel was ground breaking. But it was the invention of the broom that truly swept the nation.,0,no
Have you heard of the new Apple product designed to protect your eyes? It's called the iLid.,0,no
Interviewer: Can you type fast? Me: Yes and many other words as well.,0,no
I’m using only fans right now and I’m not gonna lie — it’s pretty hot. Really hope the AC repair guy shows up soon.,1,no
"If you lose your khakis in Texas, it means you can't find your pants.
If you lose your khakis in Boston, it means you can't start your car.",0,no
"Can't believe I lost my job at the helium factory, everyone spoke very highly of me.",0,no
What happens when a plane misbehaves? It’s get grounded.,0,no
What’s the opposite of isolate? Yousoearly.,0,no
Scientists recently discovered a rectangular potato. It had a square root.,0,no
My wife and I promised to never go to bed angry at each other. We've been awake since Thursday.,0,no
It’s insane to me that monkey bars are allowed on playgrounds. Should we really be encouraging monkeys to drink in front of children?,0,no
What do you call an obese psychic? A four-chin teller.,1,no
Why did the man write his novel in his basement? He wanted it to become a Best Cellar.,0,no
My socially anxious friend just got a PhD in palindrome studies. I call him Dr. Awkward.,0,no
I once dated a girl that was actually a ghost. I had my suspicions the moment she walked through the door.,0,no
I met a woman who was standing in the middle of a tennis court. Her name was Annette.,0,no
"Planning to start a jewelry business. If you want to help, give me a ring.",0,no
"After kissing my wife on the couch she said “let’s take this upstairs…” “Ok,” I said. “You grab one end and I’ll grab the other.”",1,no
A new version of Microsoft Office leaked online. Microsoft had to cancel their plans after the Word got out. Outlook is not looking great either.,0,no
"To everyone out there suffering from paranoia, just remember: You’re not alone.",1,no
What kind of classes do spiders attend? Webinars.,0,no
"As an American, I can tell you that 49 of the 50 states are not OK.",0,no
"If you want a job in the moisturizer industry, the best advice I can give is to apply daily.",0,no
Someone broke into my garage and stole my son’s limbo stick. Seriously how low can you go?,0,no
What did the bra say to the hat? You go on ahead while I give these two a lift.,1,no
I wasn’t originally going to get a brain transplant. But then I changed my mind.,0,no
"It's very rare that a defibrillator fails. But when it does, no one is shocked.",0,no
What do you call a person missing 75% of their spine? A quarterback.,0,no
To the person that keeps stealing my scissors: Will you cut it out?,0,no
"Have you heard about the new sport called Quiet Tennis? It’s like regular tennis, but without the racket.",0,no
My roommates are convinced our house is haunted. But I’ve lived here for 235 years and have never noticed anything strange.,0,no
"If I could choose to have one superpower, it would be invisibility. I just want to make myself clear.",0,no
"Police arrested a bottle of water because it was wanted in three different states: Solid, liquid, and gas.",0,no
Where do lawyers meet for lunch? At the food court.,0,no
My final exam at baking school was a piece of cake.,0,no
Just lost my job as a mime. Must’ve been something I said.,0,no
