Jokes,Offensive,Explicit
اتنين ختايرة قاعدين بدار المسنين قام واحد قلو للتاني حاسس حالي باخر ايامي عمري84 وجسمي كلو بيوجعني وانت بشو حاسس قلو انا حاسس اني مولود جديد سالو ليش قلو لا شعر ولا سنان ومن شوي شخيت ع حالي مرتين,1,yes
اتنين قاعدين بعزا واحد قال للتاني انت عزيت قلو لا انا عالسمنة,0,no
مره وحده خلفت ولد زبه كبير راحت للدكتور قلها هاد وراثة؟ قلتلو لا وحام ,1,yes
"قروية اشتركت في برنامج من سيربح المليون
طلقها زوجها ليش : علشان طلبت اتصال بصديق",0,no
"ليش الشب ذكي والبنت بتحكي كتير؟
لانو الشب براسين والبنت بأربع شفايف.",1,no
"واحد قال لزوجته : انا رايح أشترك بمسابقة أكبر عضو ذكري
قالت له : لا تروح بتخسر
قال لها : ليش
قالت : جارنا مشترك فيها",1,yes
واحد قرر يصارح خطيبته إن زبه صغير. دخلها غرفة النوم وطفى النور وحط زبه في يدها.. قالت له : مشكور حبيبي ما أدخن,1,yes
"واحد محشش بيسأل صاحبوا المحشش : ليش الكس يجي بالطول مش بالعرض .
رد عليه صاحبه : عشان اللي يلحس ما يدوخ",1,yes
"واحد قال لابنه : يا ولد روح عند جيرانا وشوف ليش صوتهم طالع ؟
راح الولد و عرف ان بنت جيرانهم هربت مع حبيبها ، استحى يقول لأبوه و قالو :
جيرانا انسرقت سيارتهم التكسي
راح الاب لجاره يواسيه و قال : يارجال منيح اللي ارتحتو منها كانت طول النهار من واحد لواحد معد فيها
حيل تمشي من كثر ما ركبوها العالم حتى أنا يوم ركبتها ماعجبتني !!",1,no
واحد متزوج ثلاث : طبيبه ومهندسه ومدرسه سألوه عن احسنهن : قال الطبيبه آتعبتني في التعقيم والتنظيم والمهندسه علتني بالقياس والزوايا والمدرسه يازينها مركزه وإذا إنتهينا قالت عيد الدرس ماستوعبته كله.,1,no
واحد تزوج شرطية مرور سأله صديقه كيف ليـلة الدخـله ؟قال هلكتني مخالفات٢٠٠دينار سرعة قذف٥٠٠دينار طيش وتهور١٠٠٠ دينار دخول خاطيء١٠٠دينار عكس السير٥٠ دينار عدم لبس واقي٥٠ دينار رمي مخلفات.,1,no
مرة محشش رن على رقم ردت عليه وحدة قلها : الاخت شريفة ؟ قالتلو : لا والله قلها : وهاد المطلوب.,1,no
واحدة راحت تطلع رخصة سواقه المعلم بيقول لها رجلك اليمين على البنزين ورجلك الشمال على الفرامل.... ترفعى رجلك اليمين..... السيارة تقف.... ترفعى رجلك الشمال.... السيارة تمشى.... قالتله ولو رفعت التنتين قالها الرخصه بتوصلك لحد البيت.,1,no
مدرسه قالت للتلاميذ :  اللى معاه شلن يطلعه   فواحد قالها: أنا مش معايا شلن ينفع برضه اطلعه.,1,no
لبنانيه قالت لابوها: باركلي شريت سيارة جديدة. ما صدق ابوها وقالها: بشرفك؟ قالت: لعاد بفلوسك.,1,no
رأى رجل امرأة فقال لها : كم أنتي جميله! فقالت له: ليتك جميل لأبادلك نفس الكلام! فقال لها: لا بأس اكذبي كما كذبت.,1,no
مين المطرب المفضل ل thor؟ حسن شاكوش.,0,no
مره واحد بيحب واحده اسمها لوجين فرکشوا و قلتله اخرج من حياتي عمل log out.,0,no
كوباية شاي خبطت في تلج قلتله معلش مش ice tea.,0,no
مرة مرقه دجاج عزمت صاحبتها على الغدا ف قالتلها لا شكرا كلت قبل Magi.,0,no
مرة بنطلون شرب خمرة قال إيه دا أنا skirt.,1,yes
مره واحده lesbian قعدت في كافيه طلبت ام علي.,1,yes
مره أرنب بيسأل أرنبه قالها انتي بتشتغلي قالتله لأ انا Rabbit منزل.,0,no
مرة واحد عنده عربية بي إم نام و صحي لقاها am.,0,no
مرة ميكب ارتيست اتخطبت لظابط قالت له انا اول مرة احس بال Amanda.,0,no
مره صوره من لبنان جالها ضيوف قالتلهم اتفضلوا Photo ع الصالون.,0,no
مرة حمار قال لحبيبتو انا ما بقدر اعيش من donkey.,0,no
" شوفت ال Racism في امریکا ؟
= يعني ايه Racism؟ 
- ما انت فلاح بقى هقولك ايه.",1,no
مرة ارنب اتكعبل عشان ما كانش rabbit جزمته.,0,no
ليه الجندي الياباني ما بيحاربش? لانه Japan.,0,no
مرة DNA اتخانق مع DNA سبله الgene.,0,no
مرة خروف كان بيعاكس معزة قالتله sheep ايدي قالها انا goat جمبك؟,0,no
"شو بتسمي جيش من نسوان الonlyfans؟
القوات المشلحة.",1,yes
الحلويات لما بتتخانق مع بعضها فى محل الحلويات الناس اللى فى الشارع بتسمع صوت sweet,0,no
خوفو لما طلب من وزيره يبني الهرم قاله أنا عاوزك تبنيلي مقبرة ف فتره وGiza,0,no
game over فيه واحد مجنون بلاستيشن : مات ابوه كتب على قبره,0,no
الناس بتكره بياع السمك عشان هو Selfish,0,no
صديقتي دايما تتهمني اني اخونها.. صارت تتكلم زي زوجتي,1,no
قالت لي زوجتي: «لو ربحتَ اليانصيب، هل ستظل تحبّني؟» فقلت لها: «طبعاً سأظل أحبّك. سأفتقدك… لكنني سأظل أحبّك.»,1,no
هل تعلم أن شركات التأمين تُحذِّر المُخيّمين أنه إذا سُرِقت خيمتك ليلاً فلن تكون مُغطّى؟,0,no
حاول رجلٌ أن يبيعني تابوتاً. هذا آخر شيء أحتاجه حرفياً.,0,no
جلستُ بجانب طفل في رحلة طيران استغرقت عشر ساعات. لم أكن أعتقد أن بإمكان أي شخص أن يصرخ عشر ساعات متواصلة. حتى الطفل انبهر بي.,0,no
لا تحتاج إلى مظلّة لتقفز بالمظلات من الطائرة مرةً واحدة. لكنك تحتاج مظلّة إذا أردت أن تقفز بالمظلات مرّتين.,0,no
كنتُ أتناول الفياغرا لحروق الشمس، لا تعالجها طبعاً، لكنها تساعد في إبقاء الغطاء بعيداً عن ساقيّ ليلاً.,1,yes
زوجتي تقول إن لديّ عيبين كبيرين: أنني لا أستمع… وشيئاً آخر لا أذكره.,0,no
قلتُ لزوجتي: «لا تنزعجي إذا قال لكِ أحد إنكِ سمينة، أنتِ أكبر من ذلك بكثير.»,1,yes
البارح، زوجتي سألتني: «هو أنا بس ولا القط عم يسمن؟» واضح إنّ جوابي: «إنتِ بس» ما كان أنسب إجابة.,1,no
قالت لي زوجتي: «أكره نفسي لأني أشوفني سمينة، ممكن تمدحني بشي؟» قلت لها: «بصرك ممتاز يا حبيبتي.»,1,no
زوجتي تقول إني أبخل رجل في العالم. بس أنا مو شاري الكلام هذا.,0,no
قبل أسبوعين أرسلت جهاز السمع للتصليح. من يومها ما سمعت منهم ولا خبر.,0,no
زوجتي سلبية لدرجة مو طبيعية. أتذكر كرسي السيارة وعربة الطفل وكل شنط الحفاظات… وكل اللي يهمها إنّي نسيت آخذ الطفل نفسه.,0,no
اكتشفت توّي إن كل أهل الحي حضروا اجتماع عن الأمان وقالوا إن فيه واحد غريب أطوار في الشارع. الغريب فعلاً إنهم ما عزّموني.,0,no
قال لي الأخصائي النفسي: «أفضل طريقة تتخلّص فيها من غضبك إنك تكتب أسماء الناس اللي تكرههم على ورق وبعدين تحرقهم.» أخذ الموضوع وقت بس فعلاً حسّيت براحة… الحين بس محتار، إيش أسوي بكل الأوراق؟,0,no
ودي أموت زي ما مات جدي: نايم وبسلام… مو وأنا أصرخ من الخوف زي الركّاب اللي كانوا في الباص حقه.,1,yes
عن طريق الغلط عطيت زوجتي صمغ بدل أحمر الشفاه… إلى الآن ما كلّمتني.,0,no
كتبت كتاب عن كيف ما تطيح من الدَّرَج… دليل يعلّمك الموضوع خطوة بخطوة.,0,no
"صيني يسوق سيارته مع حبيبته، قربت منه وفتحت سحاب بنطلونه وقالتله ""صحيح اللي يقولونه عن الذكور الصينيين؟"" رد عليها وقال ""للأسف نعم.."" بعدين صدم سيارته بالطريق.",1,no
سمعت ان الحيوانات تقدر تتوقع حدوث الكوارث قبل ما تحصل، وأخيرا فهمت ليش كلبي ينبح كل مرة نشوف بنت تركب وتسوق سيارتها.,1,no
وانا صغير كنت أخاف من الضلمة بس لما كبرت وشفت فاتورة الكهربا صرت أخاف من الضو.,0,no
ما الشبه بين الطفل اليتيم والأعمى؟ لا يستطيع احد منهم ان يرى افراد عائلته.,1,no
كيف تعرف اذا الميكانيكي متزوج؟ دايما عنده اصبعين نظاف.,1,no
أحياناً أفكر كيف أهلي كانوا يقتلون الملل قبل الإنترنت… سألت إخوتي السبعة عشر، ولا واحد فيهم يعرف.,1,no
رجل كان يزرّر قميصه، طاح زر من فوق… بعدها رفع السحّاب تبع البنطلون، طاح السحاب… في الأخير خاف يروح الحمام نهائياً.,1,no
